2024-08-14,Shipped,1870,23225.00,North
2024-12-26,Shipped,2158,55122.00,North
2024-11-22,Shipped,18,15283.00,Central
2025-01-07,Shipped,4562,70870.00,North
2024-09-25,Shipped,3093,22240.00,North
2026-02-04,Shipped,637,75096.00,Central
2024-04-19,Shipped,2431,47497.00,Central
2025-08-07,Shipped,3717,32038.00,West
2025-12-21,Shipped,1493,29073.00,South
2024-10-24,Shipped,483,53405.00,East
2025-03-04,Shipped,2945,62687.00,Central
2026-03-28,Shipped,3672,13670.00,West
2026-01-02,Shipped,779,13846.00,East
2025-06-04,Shipped,1076,35062.00,West
2024-04-09,Shipped,4706,36489.00,East
2026-04-26,Shipped,2588,999.00,East
2025-12-19,Shipped,4880,73144.00,Central
2024-12-16,Shipped,4610,17442.00,Central
2024-01-02,Shipped,2299,42053.00,South
2024-06-15,Shipped,491,97961.00,Central
2024-07-07,Shipped,4325,75300.00,Central
2025-12-05,Shipped,3075,30701.00,North
2024-08-21,Shipped,2132,64693.00,East
2026-04-30,Shipped,3483,26810.00,Central
2025-06-22,Shipped,2030,85695.00,East
2026-01-05,Shipped,259,36527.00,Central
2025-07-30,Shipped,2455,46161.00,North
2024-06-26,Shipped,3084,62445.00,South
2024-05-21,Shipped,446,65731.00,North
2024-03-30,Shipped,3397,14937.00,North
2025-07-17,Shipped,2808,94122.00,East
2026-05-04,Shipped,1948,15906.00,North
2024-09-19,Shipped,1443,78709.00,North
2026-03-20,Shipped,474,9810.00,Central
2026-02-25,Shipped,98,66505.00,North
2025-04-08,Shipped,255,90727.00,West
2025-11-22,Shipped,4945,12978.00,East
2024-12-10,Shipped,2473,43315.00,North
2025-06-29,Shipped,221,83199.00,Central
2025-04-22,Shipped,2159,92995.00,Central
2024-12-12,Shipped,1721,58141.00,North
2024-11-23,Shipped,4904,13767.00,East
2024-05-17,Shipped,4887,13515.00,North
2025-06-25,Shipped,1450,89053.00,Central
2025-05-04,Shipped,598,38987.00,Central
2026-04-30,Shipped,688,57910.00,West
2024-05-07,Shipped,4299,3838.00,West
2024-07-14,Shipped,751,89733.00,North
2025-04-09,Shipped,4467,66287.00,North
2025-06-11,Shipped,2064,55152.00,Central
2025-06-22,Shipped,647,96284.00,North
2025-04-04,Shipped,2876,84555.00,North
2026-01-13,Shipped,674,82141.00,North
2024-05-06,Shipped,2152,98410.00,Central
2024-08-09,Shipped,3741,146.00,South
2026-04-01,Shipped,2094,16588.00,Central
2024-11-01,Shipped,2581,76959.00,North
2024-09-20,Shipped,2215,83533.00,Central
2024-09-13,Shipped,4266,89130.00,Central
2024-03-01,Shipped,936,23293.00,North
2025-05-18,Shipped,2861,41349.00,Central
2025-07-03,Shipped,264,80779.00,South
2024-06-09,Shipped,1450,95907.00,Central
2024-05-18,Shipped,2866,369.00,East
2024-06-10,Shipped,2828,78647.00,Central
2024-08-05,Shipped,1918,40452.00,Central
2024-09-11,Shipped,4886,37105.00,North
2025-08-09,Shipped,115,90111.00,North
2025-05-17,Shipped,4927,51965.00,South
2024-02-12,Shipped,247,22157.00,South
2024-07-05,Shipped,2013,53877.00,West
2025-08-22,Shipped,1227,16341.00,Central
2026-02-17,Shipped,3092,17835.00,West
2025-04-12,Shipped,2000,80075.00,South
2024-01-04,Shipped,3890,2055.00,Central
2024-08-01,Shipped,2795,37669.00,North
2026-04-28,Shipped,2599,83975.00,North
2025-11-04,Shipped,3541,70227.00,Central
2025-04-23,Shipped,4044,8028.00,South
2025-01-30,Shipped,826,78521.00,Central
2025-01-09,Shipped,2856,13453.00,South
2025-10-08,Shipped,4084,41457.00,Central
2025-04-15,Shipped,3295,76559.00,Central
2024-04-30,Shipped,2440,9727.00,Central
2024-07-15,Shipped,475,45164.00,South
2025-05-07,Shipped,716,96757.00,North
2024-06-20,Shipped,1100,67888.00,North
2026-04-12,Shipped,2748,10485.00,North
2025-06-21,Shipped,1279,17383.00,West
2026-04-21,Shipped,2714,94165.00,South
2025-03-06,Shipped,4082,22771.00,Central
2026-05-06,Shipped,2854,20998.00,North
2026-01-22,Shipped,606,82955.00,South
2024-08-24,Shipped,3574,5916.00,Central
2025-03-02,Shipped,3558,64830.00,Central
2025-09-01,Shipped,375,12086.00,North
2025-05-07,Shipped,3572,39047.00,Central
2025-06-28,Shipped,181,16475.00,Central
2024-09-08,Shipped,862,21529.00,East
2025-02-26,Shipped,781,89353.00,North
2026-05-01,Shipped,2599,61502.00,West
2025-04-13,Shipped,1341,94314.00,Central
2025-07-11,Shipped,3806,66736.00,Central
2025-11-13,Shipped,1797,53577.00,Central
2026-05-23,Shipped,2798,28706.00,South
2026-03-04,Shipped,2829,48805.00,East
2025-02-14,Shipped,2782,10721.00,Central
2024-05-16,Shipped,820,93002.00,Central
2026-04-28,Shipped,4208,90664.00,South
2024-02-11,Shipped,1958,14518.00,Central
2025-11-07,Shipped,1362,10799.00,North
2025-08-09,Shipped,2413,50062.00,Central
2025-03-29,Shipped,158,25255.00,West
2024-06-06,Shipped,740,78315.00,North
2025-03-13,Shipped,3146,14096.00,Central
2024-04-27,Shipped,1881,26249.00,Central
2025-10-21,Shipped,4707,67501.00,Central
2025-01-02,Shipped,3166,51800.00,South
2025-03-08,Shipped,3029,36040.00,Central
2025-10-29,Shipped,347,92275.00,Central
2024-10-16,Shipped,1339,76957.00,Central
2025-06-10,Shipped,2582,7669.00,East
2025-04-15,Shipped,1152,63112.00,North
2025-05-01,Shipped,3104,12377.00,South
2025-03-21,Shipped,1462,54232.00,West
2025-06-19,Shipped,3686,46623.00,North
2024-05-28,Shipped,1177,42336.00,Central
2024-01-03,Shipped,2358,56391.00,North
2025-08-27,Shipped,3791,96018.00,East
2026-03-28,Shipped,120,60389.00,North
2026-05-13,Shipped,4413,14014.00,South
2025-01-08,Shipped,692,9580.00,South
2024-08-02,Shipped,1753,15313.00,North
2024-06-11,Shipped,4135,2531.00,West
2025-04-03,Shipped,1509,77487.00,Central
2025-12-04,Shipped,218,64852.00,Central
2025-12-30,Shipped,3522,47816.00,West
2024-04-08,Shipped,1992,33440.00,Central
2024-03-03,Shipped,3307,80235.00,West
2025-05-05,Shipped,3684,751.00,South
2024-04-15,Shipped,1402,79785.00,North
2024-06-25,Shipped,1222,60281.00,North
2025-02-21,Shipped,3813,97288.00,North
2025-09-23,Shipped,3904,75362.00,North
2025-12-12,Shipped,3249,43697.00,West
2025-07-14,Shipped,4613,27508.00,East
2025-10-12,Shipped,1626,34698.00,East
2024-06-22,Shipped,4584,94610.00,North
2025-08-24,Shipped,394,44480.00,North
2026-03-14,Shipped,1022,91756.00,East
2025-12-14,Shipped,1955,23971.00,West
2026-05-25,Shipped,1027,52733.00,Central
2024-08-25,Shipped,3303,75684.00,Central
2025-07-08,Shipped,959,46398.00,South
2024-11-04,Shipped,1660,49027.00,Central
2024-12-08,Shipped,1326,67997.00,Central
2025-05-19,Shipped,3580,50164.00,Central
2025-06-25,Shipped,3059,35511.00,Central
2025-03-05,Shipped,4702,27695.00,Central
2025-01-24,Shipped,3127,97590.00,West
2025-02-25,Shipped,2890,25396.00,North
2024-04-06,Shipped,4700,94656.00,West
2025-09-21,Shipped,3800,48803.00,North
2025-02-08,Shipped,2109,31982.00,Central
2026-03-12,Shipped,33,40351.00,South
2026-02-24,Shipped,3039,65721.00,South
2024-12-30,Shipped,539,49994.00,East
2025-04-07,Shipped,4368,11743.00,North
2024-09-20,Shipped,1093,26846.00,Central
2024-06-16,Shipped,2397,19414.00,Central
2024-07-30,Shipped,2477,26318.00,South
2025-04-26,Shipped,4565,14133.00,Central
2026-02-24,Shipped,1447,31053.00,South
2025-02-08,Shipped,1631,87346.00,Central
2025-06-04,Shipped,215,56638.00,Central
2024-01-15,Shipped,4016,31926.00,South
2025-03-30,Shipped,1039,3637.00,North
2025-03-21,Shipped,3061,92619.00,Central
2026-01-07,Shipped,2241,56455.00,East
2025-12-19,Shipped,2257,20919.00,Central
2025-07-22,Shipped,2975,44399.00,South
2026-01-02,Shipped,4103,62728.00,North
2024-03-31,Shipped,242,86296.00,North
2024-11-21,Shipped,128,47731.00,North
2025-11-17,Shipped,2907,67417.00,Central
2024-07-17,Shipped,1300,988.00,Central
2025-07-25,Shipped,3281,88761.00,North
2024-04-03,Shipped,4919,32651.00,North
2025-01-10,Shipped,4860,5664.00,Central
2025-12-07,Shipped,1018,20333.00,North
2024-04-19,Shipped,4282,21855.00,Central
2024-07-31,Shipped,858,35311.00,East
2026-04-27,Shipped,2572,80060.00,Central
2026-04-18,Shipped,4184,56454.00,South
2025-11-19,Shipped,1089,98802.00,Central
2025-09-19,Shipped,4292,45716.00,South
2024-12-15,Shipped,834,70402.00,South
2026-02-16,Shipped,1815,46024.00,South
2026-01-17,Shipped,4715,82902.00,East
2025-06-09,Shipped,3913,57304.00,West
2025-08-21,Shipped,3804,76255.00,Central
2024-09-28,Shipped,2027,7447.00,South
2025-11-28,Shipped,2165,45791.00,West
2025-02-28,Shipped,2276,61261.00,Central
2024-10-09,Shipped,205,98486.00,North
2024-01-01,Shipped,4261,5888.00,East
2024-08-24,Shipped,3758,61430.00,Central
2026-05-19,Shipped,4162,38418.00,East
2025-05-20,Shipped,911,64338.00,West
2025-06-24,Shipped,4590,89885.00,Central
2025-06-07,Shipped,3227,52932.00,Central
2026-01-11,Shipped,4880,39964.00,Central
2025-04-25,Shipped,1360,16457.00,South
2025-07-16,Shipped,3275,40133.00,Central
2024-01-19,Shipped,3270,93987.00,South
2025-06-27,Shipped,94,40149.00,North
2024-10-19,Shipped,1361,84974.00,East
2025-05-12,Shipped,3647,72693.00,Central
2025-08-25,Shipped,2451,81378.00,East
2024-07-05,Shipped,895,39902.00,East
2025-08-22,Shipped,4104,64637.00,Central
2025-03-28,Shipped,879,22438.00,North
2025-04-30,Shipped,579,39462.00,Central
2025-03-21,Shipped,2588,6158.00,South
2024-06-18,Shipped,4372,68689.00,East
2026-02-06,Shipped,2907,6267.00,Central
2024-09-11,Shipped,289,55282.00,Central
2024-02-04,Shipped,4251,23326.00,Central
2026-03-04,Shipped,4329,37177.00,North
2025-12-26,Shipped,2848,54757.00,Central
2025-08-24,Shipped,1842,8906.00,Central
2024-01-16,Shipped,24,4967.00,North
2025-01-16,Shipped,3574,69934.00,Central
2025-10-22,Shipped,4580,76566.00,East
2024-11-21,Shipped,2454,59866.00,Central
2025-04-20,Shipped,4387,2522.00,North
2024-06-01,Shipped,1241,24888.00,Central
2024-05-22,Shipped,2621,22529.00,Central
2026-01-26,Shipped,3877,76643.00,Central
2026-04-12,Shipped,2512,17733.00,North
2026-02-14,Shipped,3069,930.00,South
2025-05-26,Shipped,2098,15222.00,North
2024-11-02,Shipped,4838,11898.00,South
2025-06-03,Shipped,4120,31590.00,West
2024-05-08,Shipped,4695,16935.00,East
2024-06-03,Shipped,4207,85136.00,East
2025-03-07,Shipped,1040,48374.00,South
2026-04-09,Shipped,3494,59102.00,West
2024-09-05,Shipped,2362,47090.00,South
2025-06-09,Shipped,3605,29790.00,North
2024-02-16,Shipped,4076,2410.00,North
2025-09-15,Shipped,700,68367.00,North
2024-12-26,Shipped,1216,17410.00,West
2025-03-20,Shipped,4431,56871.00,East
2025-11-15,Shipped,302,80254.00,North
2025-03-07,Shipped,192,57121.00,East
2024-04-14,Shipped,4820,89010.00,East
2025-12-12,Shipped,2824,17716.00,West
2026-04-19,Shipped,3666,97621.00,Central
2025-12-26,Shipped,770,14865.00,Central
2025-03-28,Shipped,4337,25926.00,North
2025-10-17,Shipped,4111,53802.00,North
2025-11-06,Shipped,2033,57892.00,East
2025-12-30,Shipped,2847,91696.00,North
2026-02-26,Shipped,1964,2104.00,East
2024-05-21,Shipped,339,23473.00,Central
2025-01-01,Shipped,4303,35950.00,North
2026-03-30,Shipped,2266,78254.00,Central
2024-10-16,Shipped,4783,8914.00,East
2024-11-04,Shipped,2611,38990.00,Central
2026-03-15,Shipped,739,51909.00,South
2024-02-03,Shipped,3035,28465.00,North
2024-02-26,Shipped,3754,84180.00,Central
2024-01-27,Shipped,4070,32873.00,East
2024-05-06,Shipped,1677,78425.00,East
2025-03-09,Shipped,4518,28406.00,South
2024-06-01,Shipped,2176,79868.00,Central
2024-07-26,Shipped,3160,67764.00,Central
2026-01-15,Shipped,486,48208.00,South
2024-01-06,Shipped,2618,24570.00,Central
2025-10-02,Shipped,2593,70842.00,North
2024-04-13,Shipped,2942,12339.00,East
2024-09-29,Shipped,1281,69230.00,West
2024-08-17,Shipped,1165,32883.00,Central
2025-12-04,Shipped,3821,78159.00,Central
2025-11-29,Shipped,4550,71880.00,East
2025-12-20,Shipped,2410,69026.00,Central
2025-06-04,Shipped,2329,24905.00,South
2024-12-09,Shipped,2229,49762.00,Central
2025-12-08,Shipped,177,85438.00,Central
2024-09-07,Shipped,1105,27207.00,North
2026-02-10,Shipped,1941,42966.00,North
2024-10-16,Shipped,1602,65433.00,East
2025-08-02,Shipped,2790,41713.00,East
2025-01-07,Shipped,3721,57661.00,Central
2024-12-08,Shipped,3153,903.00,West
2025-05-03,Shipped,4555,9278.00,Central
2025-10-23,Shipped,2808,69097.00,Central
2026-01-08,Shipped,3720,15583.00,West
2026-05-05,Shipped,1142,34272.00,West
2024-12-07,Shipped,4156,82143.00,Central
2024-03-08,Shipped,326,6495.00,South
2025-12-29,Shipped,1465,62143.00,West
2026-01-28,Shipped,4062,15540.00,Central
2024-11-17,Shipped,3375,34067.00,Central
2025-05-21,Shipped,603,5078.00,Central
2025-12-12,Shipped,3654,28974.00,Central
2026-01-14,Shipped,3697,12457.00,Central
2025-09-13,Shipped,2710,55295.00,South
2025-04-29,Shipped,472,96959.00,North
2025-11-17,Shipped,2832,49935.00,East
2024-05-17,Shipped,1773,57365.00,North
2025-06-03,Shipped,3408,3276.00,Central
2024-09-30,Shipped,1287,45860.00,West
2024-11-03,Shipped,3696,65079.00,South
2025-10-16,Shipped,157,35848.00,Central
2025-03-17,Shipped,2846,65654.00,Central
2024-03-28,Shipped,2378,71448.00,West
2024-10-08,Shipped,491,77054.00,North
2026-04-11,Shipped,1052,39634.00,East
2024-07-27,Shipped,423,38077.00,Central
2026-04-22,Shipped,3849,2748.00,South
2025-07-18,Shipped,1840,44725.00,South
2026-04-18,Shipped,1099,67696.00,West
2024-07-15,Shipped,369,46749.00,East
2024-07-09,Shipped,1975,21692.00,Central
2026-05-02,Shipped,1573,39796.00,Central
2025-11-22,Shipped,1578,69867.00,North
2024-06-18,Shipped,4106,41238.00,Central
2026-01-31,Shipped,794,42167.00,East
2026-02-17,Shipped,3652,18967.00,South
2025-08-18,Shipped,647,38375.00,Central
2024-04-08,Shipped,4688,87482.00,Central
2025-05-20,Shipped,2115,30729.00,South
2025-08-31,Shipped,763,86285.00,Central
2025-08-14,Shipped,1513,21991.00,South
2025-09-29,Shipped,3616,66675.00,Central
2024-05-08,Shipped,4961,24836.00,South
2026-01-05,Shipped,300,3767.00,East
2024-07-01,Shipped,4267,58751.00,North
2025-11-18,Shipped,2431,48702.00,South
2024-02-21,Shipped,647,10897.00,Central
2025-06-19,Shipped,3,50904.00,Central
2026-05-03,Shipped,376,21045.00,Central
2025-03-11,Shipped,627,68872.00,North
2024-04-03,Shipped,1963,37649.00,Central
2025-01-27,Shipped,3364,18804.00,Central
2024-02-10,Shipped,3477,23744.00,West
2024-09-07,Shipped,4217,50959.00,East
2024-11-23,Shipped,1118,42754.00,Central
2024-03-28,Shipped,158,53213.00,Central
2026-01-02,Shipped,1301,6318.00,North
2025-06-09,Shipped,2097,57112.00,Central
2025-05-03,Shipped,3796,75773.00,Central
2025-03-14,Shipped,2072,70808.00,South
2026-01-10,Shipped,3334,21090.00,East
2024-02-13,Shipped,1531,55013.00,South
2025-05-28,Shipped,4170,58622.00,Central
2024-11-14,Shipped,3025,98770.00,North
2025-11-27,Shipped,4121,98067.00,North
2024-11-03,Shipped,160,6723.00,West
2026-05-05,Shipped,858,44285.00,East
2024-04-23,Shipped,764,26303.00,Central
2026-01-28,Shipped,2698,32893.00,South
2025-06-20,Shipped,2303,24161.00,West
2024-03-12,Shipped,3591,53285.00,Central
2025-10-29,Shipped,805,69590.00,Central
2024-12-02,Shipped,964,28446.00,Central
2024-09-13,Shipped,761,94693.00,North
2025-01-29,Shipped,1261,29714.00,North
2026-05-23,Shipped,777,66644.00,South
2024-09-01,Shipped,4643,74516.00,South
2025-06-30,Shipped,1450,64798.00,North
2025-08-27,Shipped,1880,81226.00,West
2025-04-04,Shipped,4206,3055.00,North
2025-03-21,Shipped,3986,41622.00,West
2025-02-17,Shipped,2708,17608.00,South
2024-11-06,Shipped,2598,33242.00,Central
2025-08-01,Shipped,3024,3768.00,Central
2024-12-23,Shipped,1115,35511.00,North
2024-05-14,Shipped,1019,16691.00,Central
2025-01-10,Shipped,1259,52761.00,Central
2025-12-25,Shipped,4979,58950.00,North
2024-10-17,Shipped,330,41430.00,Central
2025-11-15,Shipped,2737,50538.00,South
2024-12-10,Shipped,4656,14301.00,Central
2024-09-18,Shipped,1718,43478.00,Central
2025-10-21,Shipped,35,2687.00,Central
2026-05-24,Shipped,1034,24749.00,South
2025-05-25,Shipped,1307,3455.00,Central
2024-11-29,Shipped,959,48740.00,West
2024-10-14,Shipped,4436,52942.00,Central
2025-01-06,Shipped,356,9243.00,North
2025-01-01,Shipped,3814,73929.00,West
2025-02-17,Shipped,2235,86557.00,Central
2025-01-02,Shipped,3474,17392.00,Central
2025-12-02,Shipped,1892,17578.00,South
2026-03-30,Shipped,2554,77575.00,Central
2026-03-27,Shipped,3371,29519.00,Central
2025-09-21,Shipped,174,35027.00,Central
2024-11-12,Shipped,1848,44914.00,North
2025-03-26,Shipped,189,13220.00,Central
2025-11-28,Shipped,4175,79564.00,North
2025-08-04,Shipped,125,93095.00,North
2025-10-02,Shipped,3237,39068.00,Central
2025-11-04,Shipped,3779,71919.00,North
2025-05-09,Shipped,2684,63752.00,West
2026-03-19,Shipped,4199,46501.00,North
2024-12-25,Shipped,4482,43014.00,North
2024-06-10,Shipped,991,52192.00,Central
2025-04-03,Shipped,210,61399.00,North
2025-10-16,Shipped,2921,97292.00,East
2024-02-28,Shipped,1554,56255.00,East
2025-09-01,Shipped,2175,19344.00,North
2025-01-04,Shipped,1154,76374.00,North
2025-04-26,Shipped,4796,13992.00,Central
2024-02-18,Shipped,2210,24124.00,Central
2024-11-24,Shipped,2541,78372.00,Central
2026-04-03,Shipped,1571,94792.00,South
2024-03-14,Shipped,1983,54432.00,South
2024-06-16,Shipped,3390,20925.00,North
2024-02-09,Shipped,4332,7030.00,South
2026-04-29,Shipped,283,39461.00,Central
2024-05-07,Shipped,138,43375.00,North
2026-01-06,Shipped,4723,26181.00,North
2025-10-05,Shipped,3321,56697.00,South
2026-03-08,Shipped,1299,66453.00,Central
2024-08-21,Shipped,3040,74925.00,Central
2025-03-31,Shipped,4081,70945.00,Central
2024-12-04,Shipped,1159,14157.00,Central
2026-02-10,Shipped,4712,52079.00,Central
2024-11-01,Shipped,1805,93932.00,Central
2026-05-19,Shipped,266,96239.00,Central
2024-12-01,Shipped,2569,44532.00,South
2024-07-23,Shipped,2062,57151.00,Central
2024-10-05,Shipped,3399,51113.00,East
2024-12-30,Shipped,2514,42566.00,Central
2024-04-19,Shipped,1762,67168.00,East
2024-08-02,Shipped,143,13448.00,East
2025-08-11,Shipped,2533,51406.00,North
2025-05-28,Shipped,653,19099.00,East
2025-06-03,Shipped,2261,79455.00,Central
2025-10-30,Shipped,3040,35719.00,Central
2026-05-25,Shipped,38,31560.00,Central
2025-09-30,Shipped,4820,92867.00,North
2024-01-13,Shipped,2068,60521.00,Central
2024-09-03,Shipped,1496,93582.00,Central
2024-12-16,Shipped,3636,21183.00,Central
2026-05-04,Shipped,1031,76717.00,Central
2025-03-22,Shipped,236,5424.00,North
2025-09-28,Shipped,667,38090.00,West
2024-05-17,Shipped,3766,35823.00,Central
2026-04-18,Shipped,1657,84485.00,East
2024-01-28,Shipped,3860,96979.00,East
2024-07-07,Shipped,578,82227.00,North
2025-04-23,Shipped,601,5455.00,North
2025-05-09,Shipped,1603,33862.00,North
2026-03-11,Shipped,1596,10416.00,Central
2025-04-24,Shipped,2407,53916.00,East
2024-04-20,Shipped,1866,94561.00,Central
2025-11-20,Shipped,1892,7115.00,North
2025-11-01,Shipped,2883,93493.00,Central
2024-03-11,Shipped,361,61002.00,North
2026-02-02,Shipped,3702,63090.00,Central
2025-01-25,Shipped,220,38039.00,Central
2024-02-23,Shipped,1725,68198.00,East
2024-01-04,Shipped,2368,45808.00,Central
2026-01-10,Shipped,1567,76464.00,East
2025-04-10,Shipped,4110,83074.00,Central
2025-12-01,Shipped,1230,43621.00,West
2025-02-19,Shipped,2795,76892.00,Central
2026-03-06,Shipped,1639,59972.00,Central
2024-06-26,Shipped,1163,45314.00,North
2024-04-18,Shipped,4715,15873.00,South
2024-05-30,Shipped,1592,39017.00,East
2024-11-05,Shipped,139,29190.00,North
2025-11-14,Shipped,4023,17507.00,Central
2026-01-05,Shipped,4573,75713.00,Central
2025-11-14,Shipped,619,10334.00,South
2025-06-08,Shipped,4560,19641.00,East
2026-05-14,Shipped,398,67551.00,Central
2025-09-30,Shipped,1987,64841.00,East
2024-12-13,Shipped,776,72843.00,North
2025-02-21,Shipped,2840,53698.00,Central
2025-01-15,Shipped,4002,57020.00,South
2026-04-12,Shipped,1241,27037.00,Central
2024-09-19,Shipped,4835,47367.00,Central
2026-01-08,Shipped,2141,80600.00,Central
2025-01-16,Shipped,3385,50150.00,South
2025-06-21,Shipped,2721,97512.00,Central
2025-06-18,Shipped,1412,47986.00,Central
2025-02-27,Shipped,4162,26277.00,North
2025-07-15,Shipped,4871,29339.00,Central
2025-04-09,Shipped,2526,27198.00,Central
2025-01-16,Shipped,3954,42429.00,West
2024-01-03,Shipped,4447,70674.00,West
2025-03-22,Shipped,1667,65692.00,North
2025-01-27,Shipped,3028,61698.00,South
2025-02-13,Shipped,1242,56920.00,North
2024-11-27,Shipped,2879,36929.00,East
2025-02-01,Shipped,3337,21045.00,East
2025-03-19,Shipped,2446,36996.00,North
2026-02-09,Shipped,4027,34272.00,East
2026-04-02,Shipped,4833,53845.00,Central
2024-03-05,Shipped,4907,10053.00,Central
2025-02-09,Shipped,184,6132.00,South
2025-06-13,Shipped,4067,98022.00,East
2025-07-16,Shipped,3340,42397.00,Central
2024-09-06,Shipped,2249,93356.00,East
2024-12-21,Shipped,869,83690.00,North
2025-11-03,Shipped,2196,84813.00,North
2025-11-29,Shipped,2835,87509.00,East
2025-03-27,Shipped,3864,68880.00,Central
2025-04-08,Shipped,447,73823.00,North
2025-03-12,Shipped,1876,69494.00,East
2025-10-20,Shipped,155,95923.00,East
2026-05-12,Shipped,302,16740.00,South
2024-10-09,Shipped,705,91833.00,East
2024-06-17,Shipped,622,98725.00,North
2025-01-27,Shipped,1244,56293.00,Central
2024-03-31,Shipped,3750,18163.00,South
2024-08-05,Shipped,3683,12482.00,Central
2026-03-20,Shipped,3780,29497.00,Central
2025-05-29,Shipped,2799,52641.00,West
2024-05-30,Shipped,1600,46903.00,West
2026-02-11,Shipped,776,24932.00,Central
2024-04-03,Shipped,2138,69386.00,Central
2024-01-01,Shipped,2611,74079.00,Central
2025-06-20,Shipped,3834,10658.00,West
2026-04-28,Shipped,1434,67413.00,East
2025-07-17,Shipped,1619,60212.00,South
2026-03-10,Shipped,2415,2053.00,North
2024-07-05,Shipped,1342,18373.00,Central
2024-07-27,Shipped,2708,45898.00,Central
2025-02-08,Shipped,56,6209.00,North
2025-12-30,Shipped,1605,47618.00,South
2024-02-05,Shipped,4997,30605.00,Central
2025-08-02,Shipped,4708,13334.00,Central
2026-05-23,Shipped,4545,7091.00,South
2024-09-02,Shipped,635,33067.00,East
2024-11-07,Shipped,2609,8847.00,Central
2024-09-29,Shipped,1439,37646.00,North
2025-10-26,Shipped,2760,19148.00,South
2025-02-22,Shipped,3942,81733.00,South
2025-02-24,Shipped,3036,91696.00,South
2026-05-10,Shipped,244,76668.00,Central
2025-07-23,Shipped,786,17045.00,South
2025-07-12,Shipped,382,28383.00,South
2024-04-22,Shipped,1186,16446.00,Central
2024-09-16,Shipped,4057,46924.00,East
2026-04-01,Shipped,492,69026.00,Central
2025-03-08,Shipped,4422,57215.00,South
2026-03-29,Shipped,773,7279.00,Central
2024-08-01,Shipped,2469,54513.00,Central
2025-03-13,Shipped,1504,83317.00,East
2025-12-05,Shipped,1279,82663.00,North
2025-07-17,Shipped,2407,22880.00,Central
2025-08-06,Shipped,4162,10136.00,North
2025-01-18,Shipped,4187,14488.00,Central
2024-04-13,Shipped,895,35987.00,Central
2025-09-13,Shipped,3849,6416.00,North
2025-06-19,Shipped,2228,69802.00,North
2024-11-26,Shipped,27,90033.00,Central
2024-12-13,Shipped,24,89729.00,West
2026-02-27,Shipped,432,39683.00,Central
2024-07-13,Shipped,2953,19678.00,South
2024-02-16,Shipped,1681,32635.00,North
2026-01-30,Shipped,1751,85248.00,North
2025-08-21,Shipped,138,86986.00,West
2024-05-03,Shipped,3458,53270.00,South
2024-07-24,Shipped,666,1888.00,Central
2024-07-20,Shipped,3850,74486.00,East
2025-12-24,Shipped,4376,88470.00,South
2025-05-25,Shipped,4453,40318.00,Central
2025-12-11,Shipped,1316,73640.00,West
2025-08-25,Shipped,4064,96198.00,North
2024-03-28,Shipped,3891,68942.00,Central
2026-03-30,Shipped,4077,52478.00,North
2025-09-21,Shipped,2954,29812.00,Central
2024-05-03,Shipped,1075,58361.00,West
2025-01-13,Shipped,4263,61889.00,Central
2025-03-03,Shipped,819,1329.00,East
2025-06-29,Shipped,4904,19576.00,Central
2024-08-04,Shipped,1069,14696.00,South
2024-06-11,Shipped,3768,83902.00,South
2026-03-05,Shipped,4361,32825.00,East
2025-08-11,Shipped,942,4520.00,Central
2024-02-13,Shipped,4706,51620.00,West
2025-08-31,Shipped,4114,64026.00,East
2026-05-19,Shipped,3127,63417.00,Central
2026-03-21,Shipped,2192,55919.00,Central
2024-02-28,Shipped,2071,93724.00,Central
2024-07-29,Shipped,3364,76644.00,East
2025-07-30,Shipped,2739,28737.00,North
2025-09-11,Shipped,1303,78737.00,Central
2024-06-07,Shipped,1328,87542.00,Central
2024-03-09,Shipped,1974,33117.00,North
2024-08-24,Shipped,1186,41748.00,South
2024-05-04,Shipped,2094,79213.00,Central
2025-12-27,Shipped,217,86643.00,North
2025-12-07,Shipped,2629,53191.00,West
2024-08-21,Shipped,3396,75664.00,Central
2024-08-28,Shipped,2692,25608.00,Central
2026-04-04,Shipped,2805,16870.00,South
2024-07-12,Shipped,2387,72019.00,Central
2024-06-15,Shipped,3307,48983.00,South
2024-08-22,Shipped,4044,93252.00,South
2026-05-14,Shipped,752,60701.00,North
2024-06-08,Shipped,2875,32930.00,North
2024-07-09,Shipped,1367,94931.00,Central
2025-09-16,Shipped,3864,39276.00,Central
2025-11-04,Shipped,879,22784.00,East
2026-04-19,Shipped,4132,9387.00,West
2025-11-15,Shipped,3641,71018.00,North
2025-02-25,Shipped,2188,41775.00,North
2024-10-10,Shipped,187,64718.00,East
2024-06-17,Shipped,878,67789.00,West
2024-07-03,Shipped,4734,37354.00,West
2025-08-26,Shipped,928,62882.00,South
2024-09-14,Shipped,3946,4241.00,Central
2024-06-06,Shipped,991,88503.00,North
2025-04-29,Shipped,3811,91777.00,South
2025-09-05,Shipped,4145,43844.00,West
2025-10-12,Shipped,2728,18080.00,South
2026-04-26,Shipped,4634,57767.00,Central
2024-09-25,Shipped,2418,48967.00,South
2025-01-02,Shipped,4667,1717.00,Central
2025-10-31,Shipped,507,63953.00,South
2024-07-17,Shipped,561,52520.00,North
2026-05-23,Shipped,3105,79059.00,Central
2025-08-19,Shipped,4415,95568.00,Central
